Date,Close
2011-05-19,0.408
2011-05-20,0.415
2011-05-23,0.414
2011-05-24,0.416
2011-05-25,0.421
2011-05-26,0.431
2011-05-27,0.447
2011-05-31,0.459
2011-06-01,0.439
2011-06-02,0.437
2011-06-03,0.423
2011-06-06,0.414
2011-06-07,0.414
2011-06-08,0.403
2011-06-09,0.398
2011-06-10,0.392
2011-06-13,0.39
2011-06-14,0.393
2011-06-15,0.384
2011-06-16,0.371
2011-06-17,0.362
2011-06-20,0.358
2011-06-21,0.366
2011-06-22,0.361
2011-06-23,0.372
2011-06-24,0.361
2011-06-27,0.353
2011-06-28,0.355
2011-06-29,0.361
2011-06-30,0.365
2011-07-01,0.37
2011-07-05,0.364
2011-07-06,0.359
2011-07-07,0.361
2011-07-08,0.354
2011-07-11,0.341
2011-07-12,0.337
2011-07-13,0.336
2011-07-14,0.323
2011-07-15,0.323
2011-07-18,0.316
2011-07-19,0.326
2011-07-20,0.322
2011-07-21,0.337
2011-07-22,0.344
2011-07-25,0.338
2011-07-26,0.33
2011-07-27,0.318
2011-07-28,0.317
2011-07-29,0.317
2011-08-01,0.334
2011-08-02,0.331
2011-08-03,0.339
2011-08-04,0.307
2011-08-05,0.297
2011-08-08,0.273
2011-08-09,0.296
2011-08-10,0.283
2011-08-11,0.307
2011-08-12,0.295
2011-08-15,0.306
2011-08-16,0.298
2011-08-17,0.294
2011-08-18,0.274
2011-08-19,0.269
2011-08-22,0.274
2011-08-23,0.303
2011-08-24,0.299
2011-08-25,0.286
2011-08-26,0.298
2011-08-29,0.306
2011-08-30,0.314
2011-08-31,0.305
2011-09-01,0.304
2011-09-02,0.296
2011-09-06,0.302
2011-09-07,0.327
2011-09-08,0.325
2011-09-09,0.318
2011-09-12,0.326
2011-09-13,0.333
2011-09-14,0.35
2011-09-15,0.355
2011-09-16,0.354
2011-09-19,0.347
2011-09-20,0.338
2011-09-21,0.332
2011-09-22,0.31
2011-09-23,0.316
2011-09-26,0.317
2011-09-27,0.317
2011-09-28,0.308
2011-09-29,0.3
2011-09-30,0.287
2011-10-03,0.271
2011-10-04,0.296
2011-10-05,0.306
2011-10-06,0.318
2011-10-07,0.324
2011-10-10,0.339
2011-10-11,0.335
2011-10-12,0.335
2011-10-13,0.354
2011-10-14,0.36
2011-10-17,0.342
2011-10-18,0.355
2011-10-19,0.348
2011-10-20,0.33
2011-10-21,0.332
2011-10-24,0.344
2011-10-25,0.331
2011-10-26,0.335
2011-10-27,0.35
2011-10-28,0.358
2011-10-31,0.339
2011-11-01,0.322
2011-11-02,0.317
2011-11-03,0.336
2011-11-04,0.34
2011-11-07,0.338
2011-11-08,0.346
2011-11-09,0.328
2011-11-10,0.332
2011-11-11,0.343
2011-11-14,0.337
2011-11-15,0.341
2011-11-16,0.334
2011-11-17,0.322
2011-11-18,0.319
2011-11-21,0.335
2011-11-22,0.346
2011-11-23,0.331
2011-11-25,0.322
2011-11-28,0.34
2011-11-29,0.342
2011-11-30,0.358
2011-12-01,0.363
2011-12-02,0.36
2011-12-05,0.355
2011-12-06,0.35
2011-12-07,0.348
2011-12-08,0.337
2011-12-09,0.342
2011-12-12,0.333
2011-12-13,0.324
2011-12-14,0.311
2011-12-15,0.308
2011-12-16,0.31
2011-12-19,0.302
2011-12-20,0.319
2011-12-21,0.314
2011-12-22,0.328
2011-12-23,0.325
2011-12-27,0.322
2011-12-28,0.314
2011-12-29,0.32
2011-12-30,0.318
2012-01-03,0.322
2012-01-04,0.325
2012-01-05,0.337
2012-01-06,0.333
2012-01-09,0.333
2012-01-10,0.332
2012-01-11,0.325
2012-01-12,0.323
2012-01-13,0.315
2012-01-17,0.31
2012-01-18,0.32
2012-01-19,0.329
2012-01-20,0.326
2012-01-23,0.335
2012-01-24,0.342
2012-01-25,0.34
2012-01-26,0.337
2012-01-27,0.342
2012-01-30,0.339
2012-01-31,0.339
2012-02-01,0.342
2012-02-02,0.355
2012-02-03,0.363
2012-02-06,0.36
2012-02-07,0.361
2012-02-08,0.374
2012-02-09,0.374
2012-02-10,0.364
2012-02-13,0.37
2012-02-14,0.372
2012-02-15,0.371
2012-02-16,0.377
2012-02-17,0.363
2012-02-21,0.365
2012-02-22,0.363
2012-02-23,0.365
2012-02-24,0.362
2012-02-27,0.355
2012-02-28,0.351
2012-02-29,0.347
2012-03-01,0.35
2012-03-02,0.353
2012-03-05,0.341
2012-03-06,0.337
2012-03-07,0.339
2012-03-08,0.341
2012-03-09,0.34
2012-03-12,0.334
2012-03-13,0.339
2012-03-14,0.329
2012-03-15,0.334
2012-03-16,0.335
2012-03-19,0.336
2012-03-20,0.33
2012-03-21,0.331
2012-03-22,0.331
2012-03-23,0.333
2012-03-26,0.337
2012-03-27,0.34
2012-03-28,0.347
2012-03-29,0.349
2012-03-30,0.353
2012-04-02,0.351
2012-04-03,0.346
2012-04-04,0.336
2012-04-05,0.335
2012-04-09,0.331
